
Predictions were generated on 24-Feb-2026 at 21:59:04 using OpenFAST, compiled on Feb 11 2025 at 13:30:00 as a 64-bit application using single precision at commit v4.0.2
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #26: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	Wind1VelX	Wind1VelY	Wind1VelZ	BldPitch1	BldPitch2	BldPitch3	Azimuth	RotSpeed	NacYaw	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	TipDxb1	TipDyb1	TipDzb1	RootFxb2	RootFyb2	RootFzb2	RootMxb2	RootMyb2	RootMzb2	TipDxb2	TipDyb2	TipDzb2	RootFxb3	RootFyb3	RootFzb3	RootMxb3	RootMyb3	RootMzb3	TipDxb3	TipDyb3	TipDzb3	GenPwr	GenTq
(s)	(m/s)	(m/s)	(m/s)	(deg)	(deg)	(deg)	(deg)	(rpm)	(deg)	(rpm)	(m)	(m)	(deg)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kW)	(kN-m)
  530.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.323E+02	 7.148E+00	 0.000E+00	 6.934E+02	 5.187E-02	-3.180E-03	 0.000E+00	 2.198E+02	 1.467E+03	-1.932E+03	 1.171E+02	-1.193E+00	-3.436E+03	 2.232E+02	-1.044E+03	 2.426E+00	 1.172E+02	-1.148E+00	-6.844E+03	 3.310E+02	 9.320E+03	 2.455E+00	 6.667E+01	 1.347E+02	 3.191E+02	-2.749E+03	 2.272E+03	-2.056E+00	 1.230E+00	 2.720E-01	-2.235E-02	 5.650E+01	 2.095E+01	 4.733E+01	-4.053E+02	 2.129E+03	-1.018E+01	 1.280E+00	-3.500E-02	-2.325E-02	 6.591E+01	-1.620E+02	 2.795E+02	 3.364E+03	 2.271E+03	-2.800E+01	 1.381E+00	-5.320E-01	-2.932E-02	 1.546E+02	 2.256E+00
  531.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.366E+02	 7.148E+00	 0.000E+00	 6.934E+02	 5.174E-02	-3.172E-03	 0.000E+00	 2.195E+02	 1.306E+03	-2.035E+03	 1.168E+02	-1.191E+00	-3.436E+03	 2.237E+02	-1.037E+03	 1.222E+01	 1.167E+02	-1.093E+00	-6.844E+03	 3.285E+02	 9.291E+03	 1.225E+01	 6.581E+01	 1.423E+02	 3.087E+02	-2.906E+03	 2.254E+03	-1.554E+00	 1.225E+00	 2.927E-01	-2.236E-02	 5.649E+01	 8.056E+00	 4.611E+01	-1.379E+02	 2.129E+03	-1.126E+01	 1.286E+00	-7.032E-02	-2.348E-02	 6.632E+01	-1.567E+02	 2.911E+02	 3.252E+03	 2.275E+03	-2.738E+01	 1.377E+00	-5.172E-01	-2.898E-02	 1.546E+02	 2.256E+00
  531.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.409E+02	 7.148E+00	 0.000E+00	 6.934E+02	 5.163E-02	-3.144E-03	 0.000E+00	 2.193E+02	 1.146E+03	-2.129E+03	 1.167E+02	-1.144E+00	-3.436E+03	 2.238E+02	-1.037E+03	 1.709E+01	 1.164E+02	-1.029E+00	-6.844E+03	 3.234E+02	 9.272E+03	 1.712E+01	 6.525E+01	 1.490E+02	 2.979E+02	-3.045E+03	 2.242E+03	-1.116E+00	 1.218E+00	 3.114E-01	-2.228E-02	 5.649E+01	-4.888E+00	 4.583E+01	 1.304E+02	 2.129E+03	-1.237E+01	 1.292E+00	-1.057E-01	-2.374E-02	 6.675E+01	-1.505E+02	 3.022E+02	 3.123E+03	 2.280E+03	-2.669E+01	 1.372E+00	-5.000E-01	-2.860E-02	 1.547E+02	 2.256E+00
  531.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.451E+02	 7.149E+00	 0.000E+00	 6.934E+02	 5.155E-02	-3.096E-03	 0.000E+00	 2.194E+02	 9.885E+02	-2.209E+03	 1.165E+02	-1.065E+00	-3.436E+03	 2.234E+02	-1.040E+03	 1.272E+01	 1.165E+02	-9.552E-01	-6.844E+03	 3.161E+02	 9.266E+03	 1.275E+01	 6.498E+01	 1.549E+02	 2.866E+02	-3.167E+03	 2.238E+03	-7.427E-01	 1.212E+00	 3.278E-01	-2.218E-02	 5.651E+01	-1.781E+01	 4.647E+01	 3.980E+02	 2.130E+03	-1.351E+01	 1.298E+00	-1.411E-01	-2.402E-02	 6.711E+01	-1.434E+02	 3.129E+02	 2.977E+03	 2.283E+03	-2.591E+01	 1.367E+00	-4.806E-01	-2.821E-02	 1.547E+02	 2.257E+00
  531.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.494E+02	 7.149E+00	 0.000E+00	 6.934E+02	 5.150E-02	-3.030E-03	 0.000E+00	 2.196E+02	 8.271E+02	-2.276E+03	 1.164E+02	-9.580E-01	-3.436E+03	 2.228E+02	-1.042E+03	 6.259E+00	 1.165E+02	-8.553E-01	-6.844E+03	 3.061E+02	 9.260E+03	 6.288E+00	 6.467E+01	 1.598E+02	 2.750E+02	-3.270E+03	 2.235E+03	-4.258E-01	 1.209E+00	 3.415E-01	-2.218E-02	 5.656E+01	-3.063E+01	 4.808E+01	 6.634E+02	 2.130E+03	-1.467E+01	 1.305E+00	-1.761E-01	-2.433E-02	 6.739E+01	-1.356E+02	 3.230E+02	 2.815E+03	 2.285E+03	-2.507E+01	 1.361E+00	-4.592E-01	-2.780E-02	 1.547E+02	 2.257E+00
  531.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.537E+02	 7.149E+00	 0.000E+00	 6.934E+02	 5.147E-02	-2.949E-03	 0.000E+00	 2.196E+02	 6.571E+02	-2.330E+03	 1.164E+02	-8.342E-01	-3.436E+03	 2.224E+02	-1.041E+03	 3.434E+00	 1.163E+02	-7.042E-01	-6.844E+03	 2.929E+02	 9.250E+03	 3.463E+00	 6.415E+01	 1.639E+02	 2.629E+02	-3.354E+03	 2.229E+03	-1.610E-01	 1.209E+00	 3.524E-01	-2.231E-02	 5.666E+01	-4.329E+01	 5.064E+01	 9.253E+02	 2.131E+03	-1.583E+01	 1.311E+00	-2.106E-01	-2.465E-02	 6.765E+01	-1.270E+02	 3.325E+02	 2.637E+03	 2.286E+03	-2.414E+01	 1.355E+00	-4.356E-01	-2.737E-02	 1.548E+02	 2.258E+00
  531.5000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.580E+02	 7.149E+00	 0.000E+00	 6.934E+02	 5.148E-02	-2.855E-03	 0.000E+00	 2.195E+02	 4.844E+02	-2.371E+03	 1.164E+02	-7.070E-01	-3.436E+03	 2.217E+02	-1.040E+03	-1.210E-01	 1.163E+02	-5.095E-01	-6.844E+03	 2.772E+02	 9.250E+03	-9.247E-02	 6.365E+01	 1.670E+02	 2.506E+02	-3.418E+03	 2.224E+03	 6.760E-02	 1.212E+00	 3.607E-01	-2.249E-02	 5.683E+01	-5.572E+01	 5.411E+01	 1.182E+03	 2.134E+03	-1.701E+01	 1.316E+00	-2.445E-01	-2.499E-02	 6.794E+01	-1.177E+02	 3.413E+02	 2.445E+03	 2.288E+03	-2.316E+01	 1.349E+00	-4.101E-01	-2.690E-02	 1.548E+02	 2.258E+00
  531.6000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.623E+02	 7.149E+00	 0.000E+00	 6.934E+02	 5.151E-02	-2.751E-03	 0.000E+00	 2.195E+02	 3.163E+02	-2.399E+03	 1.164E+02	-5.627E-01	-3.436E+03	 2.205E+02	-1.040E+03	-1.081E+01	 1.165E+02	-3.341E-01	-6.844E+03	 2.611E+02	 9.261E+03	-1.079E+01	 6.341E+01	 1.692E+02	 2.381E+02	-3.464E+03	 2.226E+03	 2.619E-01	 1.214E+00	 3.664E-01	-2.265E-02	 5.701E+01	-6.785E+01	 5.847E+01	 1.433E+03	 2.137E+03	-1.817E+01	 1.322E+00	-2.776E-01	-2.534E-02	 6.819E+01	-1.077E+02	 3.495E+02	 2.239E+03	 2.290E+03	-2.213E+01	 1.341E+00	-3.828E-01	-2.640E-02	 1.549E+02	 2.259E+00
  531.7000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.666E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.158E-02	-2.643E-03	 0.000E+00	 2.196E+02	 1.509E+02	-2.413E+03	 1.165E+02	-3.997E-01	-3.436E+03	 2.189E+02	-1.038E+03	-2.570E+01	 1.165E+02	-1.876E-01	-6.844E+03	 2.453E+02	 9.269E+03	-2.567E+01	 6.330E+01	 1.704E+02	 2.255E+02	-3.489E+03	 2.231E+03	 4.150E-01	 1.217E+00	 3.697E-01	-2.276E-02	 5.721E+01	-7.962E+01	 6.371E+01	 1.677E+03	 2.139E+03	-1.933E+01	 1.328E+00	-3.097E-01	-2.572E-02	 6.837E+01	-9.717E+01	 3.569E+02	 2.021E+03	 2.290E+03	-2.106E+01	 1.334E+00	-3.539E-01	-2.591E-02	 1.549E+02	 2.260E+00
  531.8000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.709E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.168E-02	-2.534E-03	 0.000E+00	 2.196E+02	-2.009E+01	-2.413E+03	 1.167E+02	-2.436E-01	-3.436E+03	 2.178E+02	-1.032E+03	-3.535E+01	 1.164E+02	-4.910E-03	-6.844E+03	 2.284E+02	 9.278E+03	-3.532E+01	 6.299E+01	 1.707E+02	 2.128E+02	-3.495E+03	 2.231E+03	 4.893E-01	 1.220E+00	 3.703E-01	-2.288E-02	 5.743E+01	-9.096E+01	 6.982E+01	 1.912E+03	 2.142E+03	-2.048E+01	 1.333E+00	-3.407E-01	-2.611E-02	 6.847E+01	-8.609E+01	 3.635E+02	 1.792E+03	 2.288E+03	-1.997E+01	 1.326E+00	-3.236E-01	-2.542E-02	 1.550E+02	 2.261E+00
  531.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.752E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.181E-02	-2.429E-03	 0.000E+00	 2.196E+02	-1.991E+02	-2.398E+03	 1.168E+02	-9.990E-02	-3.436E+03	 2.175E+02	-1.026E+03	-3.596E+01	 1.167E+02	 2.209E-01	-6.844E+03	 2.106E+02	 9.300E+03	-3.593E+01	 6.242E+01	 1.700E+02	 2.001E+02	-3.482E+03	 2.224E+03	 4.758E-01	 1.224E+00	 3.684E-01	-2.302E-02	 5.773E+01	-1.018E+02	 7.672E+01	 2.136E+03	 2.146E+03	-2.159E+01	 1.339E+00	-3.703E-01	-2.650E-02	 6.856E+01	-7.455E+01	 3.692E+02	 1.554E+03	 2.286E+03	-1.885E+01	 1.318E+00	-2.922E-01	-2.495E-02	 1.550E+02	 2.261E+00
  532.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.795E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.197E-02	-2.334E-03	 0.000E+00	 2.196E+02	-3.796E+02	-2.371E+03	 1.169E+02	 4.103E-02	-3.436E+03	 2.175E+02	-1.021E+03	-3.333E+01	 1.170E+02	 4.236E-01	-6.844E+03	 1.945E+02	 9.327E+03	-3.330E+01	 6.184E+01	 1.684E+02	 1.876E+02	-3.448E+03	 2.215E+03	 3.986E-01	 1.226E+00	 3.640E-01	-2.309E-02	 5.808E+01	-1.121E+02	 8.440E+01	 2.348E+03	 2.152E+03	-2.266E+01	 1.344E+00	-3.983E-01	-2.687E-02	 6.867E+01	-6.261E+01	 3.741E+02	 1.309E+03	 2.286E+03	-1.773E+01	 1.310E+00	-2.598E-01	-2.448E-02	 1.551E+02	 2.262E+00
  532.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.837E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.215E-02	-2.253E-03	 0.000E+00	 2.196E+02	-5.543E+02	-2.332E+03	 1.171E+02	 1.725E-01	-3.436E+03	 2.172E+02	-1.015E+03	-3.377E+01	 1.172E+02	 5.645E-01	-6.844E+03	 1.816E+02	 9.352E+03	-3.375E+01	 6.144E+01	 1.657E+02	 1.751E+02	-3.395E+03	 2.210E+03	 2.611E-01	 1.227E+00	 3.571E-01	-2.306E-02	 5.844E+01	-1.218E+02	 9.282E+01	 2.548E+03	 2.157E+03	-2.368E+01	 1.349E+00	-4.246E-01	-2.725E-02	 6.874E+01	-5.034E+01	 3.782E+02	 1.056E+03	 2.285E+03	-1.660E+01	 1.302E+00	-2.265E-01	-2.405E-02	 1.551E+02	 2.262E+00
  532.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.880E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.234E-02	-2.189E-03	 0.000E+00	 2.195E+02	-7.236E+02	-2.278E+03	 1.173E+02	 2.762E-01	-3.436E+03	 2.167E+02	-1.008E+03	-3.544E+01	 1.174E+02	 6.635E-01	-6.844E+03	 1.720E+02	 9.379E+03	-3.541E+01	 6.111E+01	 1.622E+02	 1.629E+02	-3.322E+03	 2.206E+03	 5.659E-02	 1.227E+00	 3.478E-01	-2.298E-02	 5.880E+01	-1.308E+02	 1.019E+02	 2.733E+03	 2.162E+03	-2.464E+01	 1.353E+00	-4.490E-01	-2.763E-02	 6.871E+01	-3.779E+01	 3.813E+02	 7.980E+02	 2.283E+03	-1.547E+01	 1.294E+00	-1.925E-01	-2.366E-02	 1.551E+02	 2.263E+00
  532.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.923E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.253E-02	-2.144E-03	 0.000E+00	 2.193E+02	-8.915E+02	-2.210E+03	 1.175E+02	 3.427E-01	-3.436E+03	 2.166E+02	-1.001E+03	-3.275E+01	 1.178E+02	 7.467E-01	-6.844E+03	 1.648E+02	 9.410E+03	-3.272E+01	 6.065E+01	 1.577E+02	 1.510E+02	-3.230E+03	 2.199E+03	-2.186E-01	 1.228E+00	 3.358E-01	-2.292E-02	 5.918E+01	-1.390E+02	 1.117E+02	 2.903E+03	 2.168E+03	-2.554E+01	 1.358E+00	-4.714E-01	-2.799E-02	 6.857E+01	-2.502E+01	 3.834E+02	 5.355E+02	 2.278E+03	-1.435E+01	 1.287E+00	-1.580E-01	-2.331E-02	 1.552E+02	 2.263E+00
  532.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.966E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.272E-02	-2.122E-03	 0.000E+00	 2.190E+02	-1.056E+03	-2.125E+03	 1.175E+02	 3.734E-01	-3.436E+03	 2.169E+02	-9.909E+02	-2.555E+01	 1.180E+02	 8.092E-01	-6.844E+03	 1.606E+02	 9.437E+03	-2.552E+01	 6.008E+01	 1.523E+02	 1.395E+02	-3.120E+03	 2.188E+03	-5.558E-01	 1.230E+00	 3.214E-01	-2.289E-02	 5.962E+01	-1.465E+02	 1.220E+02	 3.058E+03	 2.174E+03	-2.637E+01	 1.362E+00	-4.917E-01	-2.832E-02	 6.831E+01	-1.211E+01	 3.847E+02	 2.699E+02	 2.270E+03	-1.328E+01	 1.278E+00	-1.230E-01	-2.292E-02	 1.552E+02	 2.264E+00
  532.5000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.009E+02	 7.149E+00	 0.000E+00	 6.935E+02	 5.288E-02	-2.123E-03	 0.000E+00	 2.189E+02	-1.210E+03	-2.023E+03	 1.175E+02	 3.666E-01	-3.436E+03	 2.174E+02	-9.757E+02	-1.833E+01	 1.181E+02	 8.304E-01	-6.844E+03	 1.601E+02	 9.458E+03	-1.830E+01	 5.961E+01	 1.461E+02	 1.284E+02	-2.991E+03	 2.180E+03	-9.542E-01	 1.232E+00	 3.045E-01	-2.285E-02	 6.008E+01	-1.533E+02	 1.328E+02	 3.196E+03	 2.181E+03	-2.711E+01	 1.366E+00	-5.100E-01	-2.864E-02	 6.792E+01	 8.604E-01	 3.849E+02	 2.730E+00	 2.256E+03	-1.233E+01	 1.264E+00	-8.739E-02	-2.240E-02	 1.552E+02	 2.264E+00
  532.6000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.052E+02	 7.149E+00	 0.000E+00	 6.934E+02	 5.301E-02	-2.149E-03	 0.000E+00	 2.187E+02	-1.349E+03	-1.901E+03	 1.171E+02	 3.273E-01	-3.436E+03	 2.180E+02	-9.498E+02	-1.109E+01	 1.180E+02	 7.883E-01	-6.844E+03	 1.641E+02	 9.467E+03	-1.106E+01	 5.932E+01	 1.390E+02	 1.177E+02	-2.845E+03	 2.176E+03	-1.434E+00	 1.233E+00	 2.855E-01	-2.275E-02	 6.053E+01	-1.591E+02	 1.441E+02	 3.317E+03	 2.188E+03	-2.776E+01	 1.370E+00	-5.260E-01	-2.896E-02	 6.725E+01	 1.383E+01	 3.843E+02	-2.647E+02	 2.231E+03	-1.145E+01	 1.245E+00	-5.136E-02	-2.173E-02	 1.552E+02	 2.264E+00
  532.7000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.095E+02	 7.149E+00	 0.000E+00	 6.934E+02	 5.310E-02	-2.203E-03	 0.000E+00	 2.183E+02	-1.476E+03	-1.759E+03	 1.168E+02	 2.542E-01	-3.436E+03	 2.190E+02	-9.153E+02	 3.824E+00	 1.174E+02	 6.995E-01	-6.844E+03	 1.723E+02	 9.455E+03	 3.853E+00	 5.905E+01	 1.311E+02	 1.076E+02	-2.682E+03	 2.172E+03	-1.983E+00	 1.234E+00	 2.643E-01	-2.263E-02	 6.104E+01	-1.642E+02	 1.558E+02	 3.420E+03	 2.197E+03	-2.832E+01	 1.375E+00	-5.398E-01	-2.929E-02	 6.624E+01	 2.673E+01	 3.827E+02	-5.308E+02	 2.198E+03	-1.050E+01	 1.225E+00	-1.543E-02	-2.106E-02	 1.552E+02	 2.264E+00
  532.8000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.138E+02	 7.148E+00	 0.000E+00	 6.934E+02	 5.314E-02	-2.283E-03	 0.000E+00	 2.177E+02	-1.605E+03	-1.608E+03	 1.167E+02	 1.428E-01	-3.436E+03	 2.209E+02	-8.905E+02	 2.936E+01	 1.164E+02	 5.998E-01	-6.844E+03	 1.836E+02	 9.431E+03	 2.939E+01	 5.862E+01	 1.225E+02	 9.815E+01	-2.504E+03	 2.163E+03	-2.588E+00	 1.236E+00	 2.411E-01	-2.255E-02	 6.168E+01	-1.682E+02	 1.678E+02	 3.504E+03	 2.210E+03	-2.881E+01	 1.381E+00	-5.512E-01	-2.960E-02	 6.534E+01	 3.947E+01	 3.801E+02	-7.934E+02	 2.170E+03	-9.507E+00	 1.209E+00	 1.978E-02	-2.056E-02	 1.551E+02	 2.263E+00
  532.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.181E+02	 7.148E+00	 0.000E+00	 6.934E+02	 5.312E-02	-2.389E-03	 0.000E+00	 2.178E+02	-1.741E+03	-1.469E+03	 1.167E+02	-2.544E-03	-3.436E+03	 2.234E+02	-8.954E+02	 5.383E+01	 1.164E+02	 4.773E-01	-6.844E+03	 1.984E+02	 9.429E+03	 5.386E+01	 5.810E+01	 1.132E+02	 8.930E+01	-2.313E+03	 2.152E+03	-3.240E+00	 1.239E+00	 2.160E-01	-2.251E-02	 6.238E+01	-1.714E+02	 1.801E+02	 3.569E+03	 2.225E+03	-2.919E+01	 1.386E+00	-5.599E-01	-2.987E-02	 6.521E+01	 5.192E+01	 3.766E+02	-1.050E+03	 2.166E+03	-8.530E+00	 1.198E+00	 5.383E-02	-2.027E-02	 1.550E+02	 2.262E+00
  533.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.223E+02	 7.148E+00	 0.000E+00	 6.933E+02	 5.304E-02	-2.518E-03	 0.000E+00	 2.183E+02	-1.877E+03	-1.346E+03	 1.169E+02	-1.796E-01	-3.436E+03	 2.250E+02	-9.279E+02	 6.287E+01	 1.175E+02	 2.747E-01	-6.844E+03	 2.180E+02	 9.453E+03	 6.290E+01	 5.767E+01	 1.033E+02	 8.113E+01	-2.108E+03	 2.144E+03	-3.930E+00	 1.242E+00	 1.892E-01	-2.248E-02	 6.300E+01	-1.736E+02	 1.926E+02	 3.614E+03	 2.238E+03	-2.947E+01	 1.390E+00	-5.659E-01	-3.010E-02	 6.589E+01	 6.402E+01	 3.723E+02	-1.299E+03	 2.187E+03	-7.581E+00	 1.196E+00	 8.638E-02	-2.020E-02	 1.549E+02	 2.261E+00
  533.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.266E+02	 7.148E+00	 0.000E+00	 6.933E+02	 5.291E-02	-2.662E-03	 0.000E+00	 2.189E+02	-2.001E+03	-1.228E+03	 1.172E+02	-3.676E-01	-3.436E+03	 2.253E+02	-9.659E+02	 5.632E+01	 1.182E+02	-4.876E-02	-6.844E+03	 2.429E+02	 9.461E+03	 5.635E+01	 5.740E+01	 9.277E+01	 7.373E+01	-1.891E+03	 2.140E+03	-4.667E+00	 1.245E+00	 1.608E-01	-2.246E-02	 6.347E+01	-1.749E+02	 2.052E+02	 3.638E+03	 2.246E+03	-2.962E+01	 1.394E+00	-5.692E-01	-3.027E-02	 6.673E+01	 7.573E+01	 3.671E+02	-1.539E+03	 2.218E+03	-6.664E+00	 1.201E+00	 1.172E-01	-2.044E-02	 1.549E+02	 2.259E+00
  533.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.309E+02	 7.148E+00	 0.000E+00	 6.933E+02	 5.275E-02	-2.811E-03	 0.000E+00	 2.190E+02	-2.107E+03	-1.098E+03	 1.177E+02	-5.766E-01	-3.436E+03	 2.249E+02	-9.936E+02	 4.543E+01	 1.181E+02	-4.022E-01	-6.844E+03	 2.694E+02	 9.441E+03	 4.546E+01	 5.719E+01	 8.173E+01	 6.715E+01	-1.663E+03	 2.137E+03	-5.457E+00	 1.249E+00	 1.310E-01	-2.249E-02	 6.388E+01	-1.751E+02	 2.179E+02	 3.641E+03	 2.252E+03	-2.965E+01	 1.395E+00	-5.697E-01	-3.033E-02	 6.714E+01	 8.701E+01	 3.609E+02	-1.770E+03	 2.242E+03	-5.773E+00	 1.212E+00	 1.463E-01	-2.095E-02	 1.548E+02	 2.258E+00
  533.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.352E+02	 7.148E+00	 0.000E+00	 6.933E+02	 5.257E-02	-2.955E-03	 0.000E+00	 2.188E+02	-2.198E+03	-9.539E+02	 1.178E+02	-8.172E-01	-3.436E+03	 2.244E+02	-1.013E+03	 3.626E+01	 1.179E+02	-6.827E-01	-6.844E+03	 2.933E+02	 9.418E+03	 3.629E+01	 5.696E+01	 7.021E+01	 6.140E+01	-1.426E+03	 2.134E+03	-6.303E+00	 1.255E+00	 9.973E-02	-2.258E-02	 6.434E+01	-1.744E+02	 2.306E+02	 3.624E+03	 2.257E+03	-2.954E+01	 1.395E+00	-5.673E-01	-3.026E-02	 6.721E+01	 9.780E+01	 3.539E+02	-1.991E+03	 2.257E+03	-4.908E+00	 1.225E+00	 1.739E-01	-2.154E-02	 1.547E+02	 2.257E+00
  533.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.395E+02	 7.148E+00	 0.000E+00	 6.933E+02	 5.238E-02	-3.086E-03	 0.000E+00	 2.190E+02	-2.277E+03	-8.035E+02	 1.177E+02	-1.035E+00	-3.436E+03	 2.241E+02	-1.032E+03	 2.514E+01	 1.181E+02	-9.360E-01	-6.844E+03	 3.150E+02	 9.403E+03	 2.517E+01	 5.676E+01	 5.829E+01	 5.651E+01	-1.179E+03	 2.131E+03	-7.201E+00	 1.261E+00	 6.722E-02	-2.271E-02	 6.483E+01	-1.727E+02	 2.432E+02	 3.587E+03	 2.263E+03	-2.930E+01	 1.392E+00	-5.621E-01	-3.009E-02	 6.732E+01	 1.080E+02	 3.462E+02	-2.200E+03	 2.272E+03	-4.076E+00	 1.233E+00	 2.004E-01	-2.199E-02	 1.546E+02	 2.256E+00
  533.5000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.438E+02	 7.148E+00	 0.000E+00	 6.933E+02	 5.219E-02	-3.196E-03	 0.000E+00	 2.196E+02	-2.341E+03	-6.489E+02	 1.176E+02	-1.201E+00	-3.436E+03	 2.236E+02	-1.047E+03	 1.047E+01	 1.180E+02	-1.190E+00	-6.844E+03	 3.343E+02	 9.381E+03	 1.050E+01	 5.661E+01	 4.600E+01	 5.251E+01	-9.248E+02	 2.130E+03	-8.152E+00	 1.267E+00	 3.363E-02	-2.287E-02	 6.525E+01	-1.700E+02	 2.556E+02	 3.531E+03	 2.267E+03	-2.896E+01	 1.389E+00	-5.544E-01	-2.986E-02	 6.750E+01	 1.176E+02	 3.377E+02	-2.397E+03	 2.284E+03	-3.308E+00	 1.236E+00	 2.259E-01	-2.221E-02	 1.546E+02	 2.256E+00
  533.6000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.481E+02	 7.148E+00	 0.000E+00	 6.933E+02	 5.201E-02	-3.280E-03	 0.000E+00	 2.199E+02	-2.384E+03	-4.827E+02	 1.175E+02	-1.335E+00	-3.436E+03	 2.234E+02	-1.050E+03	 4.468E-01	 1.176E+02	-1.370E+00	-6.844E+03	 3.485E+02	 9.351E+03	 4.759E-01	 5.654E+01	 3.343E+01	 4.944E+01	-6.642E+02	 2.130E+03	-9.154E+00	 1.274E+00	-8.083E-04	-2.305E-02	 6.559E+01	-1.664E+02	 2.679E+02	 3.455E+03	 2.269E+03	-2.852E+01	 1.385E+00	-5.443E-01	-2.961E-02	 6.734E+01	 1.266E+02	 3.286E+02	-2.582E+03	 2.286E+03	-2.628E+00	 1.234E+00	 2.500E-01	-2.229E-02	 1.546E+02	 2.255E+00
