
Predictions were generated on 24-Feb-2026 at 22:01:18 using OpenFAST, compiled on Feb 11 2025 at 13:30:00 as a 64-bit application using single precision at commit v4.0.2
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #26: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	Wind1VelX	Wind1VelY	Wind1VelZ	BldPitch1	BldPitch2	BldPitch3	Azimuth	RotSpeed	NacYaw	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	TipDxb1	TipDyb1	TipDzb1	RootFxb2	RootFyb2	RootFzb2	RootMxb2	RootMyb2	RootMzb2	TipDxb2	TipDyb2	TipDzb2	RootFxb3	RootFyb3	RootFzb3	RootMxb3	RootMyb3	RootMzb3	TipDxb3	TipDyb3	TipDzb3	GenPwr	GenTq
   77.2000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.625E+02	 7.272E+00	 5.000E+00	 7.054E+02	 6.202E-02	 1.469E-02	 0.000E+00	 3.250E+02	 4.278E+02	-2.328E+03	 1.343E+02	 3.172E+01	-3.437E+03	 3.566E+02	-9.148E+02	-1.413E+02	 1.338E+02	 3.588E+01	-6.845E+03	-2.723E+03	 1.093E+04	-1.413E+02	 7.165E+01	 1.677E+02	 2.452E+02	-3.406E+03	 2.555E+03	 3.813E+00	 1.415E+00	 3.426E-01	-2.995E-02	 6.393E+01	-6.807E+01	 6.517E+01	 1.442E+03	 2.398E+03	-1.670E+01	 1.466E+00	-2.887E-01	-3.095E-02	 7.353E+01	-1.089E+02	 3.561E+02	 2.274E+03	 2.479E+03	-2.272E+01	 1.441E+00	-3.948E-01	-3.030E-02	 2.371E+02	 3.400E+00
   77.3000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.669E+02	 7.271E+00	 5.000E+00	 7.053E+02	 6.204E-02	 1.751E-02	 0.000E+00	 3.238E+02	 2.677E+02	-2.353E+03	 1.342E+02	 3.599E+01	-3.437E+03	 3.459E+02	-9.155E+02	-1.564E+02	 1.340E+02	 4.116E+01	-6.845E+03	-3.178E+03	 1.094E+04	-1.564E+02	 7.164E+01	 1.691E+02	 2.326E+02	-3.439E+03	 2.564E+03	 4.143E+00	 1.420E+00	 3.471E-01	-3.018E-02	 6.398E+01	-8.013E+01	 7.044E+01	 1.696E+03	 2.393E+03	-1.812E+01	 1.467E+00	-3.224E-01	-3.118E-02	 7.380E+01	-9.830E+01	 3.635E+02	 2.052E+03	 2.483E+03	-2.156E+01	 1.436E+00	-3.653E-01	-2.986E-02	 2.371E+02	 3.401E+00
   77.4000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.712E+02	 7.269E+00	 5.000E+00	 7.051E+02	 6.214E-02	 1.968E-02	 0.000E+00	 3.228E+02	 1.020E+02	-2.365E+03	 1.346E+02	 3.926E+01	-3.438E+03	 3.376E+02	-9.135E+02	-1.674E+02	 1.338E+02	 4.519E+01	-6.845E+03	-3.526E+03	 1.095E+04	-1.674E+02	 7.151E+01	 1.696E+02	 2.199E+02	-3.455E+03	 2.569E+03	 4.372E+00	 1.424E+00	 3.494E-01	-3.037E-02	 6.405E+01	-9.186E+01	 7.656E+01	 1.946E+03	 2.389E+03	-1.955E+01	 1.469E+00	-3.557E-01	-3.145E-02	 7.402E+01	-8.705E+01	 3.701E+02	 1.817E+03	 2.486E+03	-2.036E+01	 1.430E+00	-3.342E-01	-2.945E-02	 2.371E+02	 3.401E+00
   77.5000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.756E+02	 7.268E+00	 5.000E+00	 7.050E+02	 6.233E-02	 2.110E-02	 0.000E+00	 3.222E+02	-7.577E+01	-2.361E+03	 1.348E+02	 4.137E+01	-3.438E+03	 3.325E+02	-9.092E+02	-1.675E+02	 1.342E+02	 4.787E+01	-6.846E+03	-3.755E+03	 1.098E+04	-1.675E+02	 7.103E+01	 1.691E+02	 2.071E+02	-3.449E+03	 2.565E+03	 4.479E+00	 1.429E+00	 3.488E-01	-3.056E-02	 6.424E+01	-1.031E+02	 8.346E+01	 2.182E+03	 2.387E+03	-2.091E+01	 1.470E+00	-3.872E-01	-3.173E-02	 7.421E+01	-7.533E+01	 3.759E+02	 1.574E+03	 2.489E+03	-1.913E+01	 1.426E+00	-3.022E-01	-2.907E-02	 2.369E+02	 3.398E+00
   77.6000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.799E+02	 7.267E+00	 5.000E+00	 7.049E+02	 6.259E-02	 2.172E-02	 0.000E+00	 3.217E+02	-2.602E+02	-2.341E+03	 1.349E+02	 4.226E+01	-3.438E+03	 3.304E+02	-9.039E+02	-1.610E+02	 1.349E+02	 4.902E+01	-6.846E+03	-3.851E+03	 1.103E+04	-1.610E+02	 7.038E+01	 1.676E+02	 1.944E+02	-3.418E+03	 2.555E+03	 4.453E+00	 1.431E+00	 3.447E-01	-3.068E-02	 6.455E+01	-1.136E+02	 9.117E+01	 2.400E+03	 2.389E+03	-2.216E+01	 1.472E+00	-4.156E-01	-3.199E-02	 7.441E+01	-6.323E+01	 3.810E+02	 1.325E+03	 2.493E+03	-1.791E+01	 1.421E+00	-2.696E-01	-2.872E-02	 2.365E+02	 3.395E+00
   77.7000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.843E+02	 7.265E+00	 5.000E+00	 7.047E+02	 6.292E-02	 2.150E-02	 0.000E+00	 3.214E+02	-4.408E+02	-2.307E+03	 1.354E+02	 4.192E+01	-3.438E+03	 3.305E+02	-8.964E+02	-1.572E+02	 1.353E+02	 4.848E+01	-6.846E+03	-3.809E+03	 1.108E+04	-1.573E+02	 6.989E+01	 1.648E+02	 1.818E+02	-3.360E+03	 2.548E+03	 4.303E+00	 1.432E+00	 3.370E-01	-3.066E-02	 6.488E+01	-1.232E+02	 9.970E+01	 2.594E+03	 2.392E+03	-2.326E+01	 1.474E+00	-4.407E-01	-3.226E-02	 7.460E+01	-5.081E+01	 3.851E+02	 1.072E+03	 2.498E+03	-1.669E+01	 1.417E+00	-2.367E-01	-2.841E-02	 2.361E+02	 3.389E+00
   77.8000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.887E+02	 7.264E+00	 5.000E+00	 7.046E+02	 6.329E-02	 2.047E-02	 0.000E+00	 3.211E+02	-6.139E+02	-2.260E+03	 1.360E+02	 4.033E+01	-3.438E+03	 3.325E+02	-8.865E+02	-1.577E+02	 1.357E+02	 4.636E+01	-6.845E+03	-3.633E+03	 1.113E+04	-1.577E+02	 6.956E+01	 1.609E+02	 1.694E+02	-3.277E+03	 2.543E+03	 4.037E+00	 1.432E+00	 3.260E-01	-3.054E-02	 6.517E+01	-1.320E+02	 1.090E+02	 2.769E+03	 2.393E+03	-2.425E+01	 1.476E+00	-4.629E-01	-3.252E-02	 7.469E+01	-3.810E+01	 3.882E+02	 8.135E+02	 2.501E+03	-1.547E+01	 1.413E+00	-2.033E-01	-2.815E-02	 2.356E+02	 3.383E+00
   77.9000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.930E+02	 7.262E+00	 5.000E+00	 7.045E+02	 6.370E-02	 1.868E-02	 0.000E+00	 3.209E+02	-7.838E+02	-2.196E+03	 1.364E+02	 3.749E+01	-3.437E+03	 3.369E+02	-8.748E+02	-1.552E+02	 1.365E+02	 4.288E+01	-6.845E+03	-3.336E+03	 1.120E+04	-1.552E+02	 6.914E+01	 1.560E+02	 1.571E+02	-3.173E+03	 2.537E+03	 3.670E+00	 1.432E+00	 3.121E-01	-3.043E-02	 6.545E+01	-1.401E+02	 1.191E+02	 2.930E+03	 2.395E+03	-2.517E+01	 1.478E+00	-4.831E-01	-3.278E-02	 7.463E+01	-2.510E+01	 3.904E+02	 5.489E+02	 2.501E+03	-1.424E+01	 1.410E+00	-1.691E-01	-2.793E-02	 2.351E+02	 3.375E+00
   78.0000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.974E+02	 7.261E+00	 5.000E+00	 7.043E+02	 6.413E-02	 1.620E-02	 0.000E+00	 3.208E+02	-9.520E+02	-2.114E+03	 1.368E+02	 3.356E+01	-3.437E+03	 3.441E+02	-8.605E+02	-1.457E+02	 1.372E+02	 3.819E+01	-6.844E+03	-2.930E+03	 1.127E+04	-1.457E+02	 6.858E+01	 1.503E+02	 1.452E+02	-3.051E+03	 2.526E+03	 3.244E+00	 1.433E+00	 2.960E-01	-3.038E-02	 6.580E+01	-1.476E+02	 1.299E+02	 3.080E+03	 2.397E+03	-2.606E+01	 1.479E+00	-5.023E-01	-3.300E-02	 7.441E+01	-1.183E+01	 3.916E+02	 2.773E+02	 2.496E+03	-1.305E+01	 1.404E+00	-1.337E-01	-2.765E-02	 2.345E+02	 3.367E+00
   78.1000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.017E+02	 7.260E+00	 5.000E+00	 7.042E+02	 6.455E-02	 1.314E-02	 0.000E+00	 3.209E+02	-1.111E+03	-2.012E+03	 1.371E+02	 2.869E+01	-3.437E+03	 3.531E+02	-8.404E+02	-1.326E+02	 1.376E+02	 3.242E+01	-6.844E+03	-2.430E+03	 1.132E+04	-1.326E+02	 6.804E+01	 1.437E+02	 1.338E+02	-2.916E+03	 2.516E+03	 2.757E+00	 1.435E+00	 2.783E-01	-3.033E-02	 6.621E+01	-1.545E+02	 1.412E+02	 3.222E+03	 2.400E+03	-2.694E+01	 1.480E+00	-5.209E-01	-3.322E-02	 7.400E+01	 1.633E+00	 3.917E+02	-6.527E-01	 2.483E+03	-1.196E+01	 1.393E+00	-9.680E-02	-2.717E-02	 2.338E+02	 3.359E+00
   78.2000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.061E+02	 7.259E+00	 5.000E+00	 7.042E+02	 6.494E-02	 9.617E-03	 0.000E+00	 3.211E+02	-1.255E+03	-1.888E+03	 1.371E+02	 2.308E+01	-3.437E+03	 3.628E+02	-8.104E+02	-1.183E+02	 1.380E+02	 2.578E+01	-6.845E+03	-1.855E+03	 1.138E+04	-1.183E+02	 6.769E+01	 1.363E+02	 1.228E+02	-2.767E+03	 2.510E+03	 2.209E+00	 1.435E+00	 2.592E-01	-3.021E-02	 6.661E+01	-1.608E+02	 1.531E+02	 3.355E+03	 2.404E+03	-2.779E+01	 1.482E+00	-5.388E-01	-3.347E-02	 7.326E+01	 1.520E+01	 3.908E+02	-2.825E+02	 2.458E+03	-1.087E+01	 1.375E+00	-5.877E-02	-2.646E-02	 2.332E+02	 3.351E+00
   78.3000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.104E+02	 7.259E+00	 5.000E+00	 7.041E+02	 6.528E-02	 5.760E-03	 0.000E+00	 3.212E+02	-1.386E+03	-1.743E+03	 1.370E+02	 1.698E+01	-3.438E+03	 3.733E+02	-7.731E+02	-9.660E+01	 1.379E+02	 1.846E+01	-6.845E+03	-1.225E+03	 1.141E+04	-9.658E+01	 6.739E+01	 1.282E+02	 1.124E+02	-2.603E+03	 2.505E+03	 1.590E+00	 1.434E+00	 2.385E-01	-3.004E-02	 6.705E+01	-1.662E+02	 1.653E+02	 3.473E+03	 2.410E+03	-2.859E+01	 1.486E+00	-5.551E-01	-3.378E-02	 7.216E+01	 2.873E+01	 3.890E+02	-5.640E+02	 2.423E+03	-9.675E+00	 1.356E+00	-2.068E-02	-2.577E-02	 2.326E+02	 3.342E+00
   78.4000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.148E+02	 7.258E+00	 5.000E+00	 7.041E+02	 6.554E-02	 1.720E-03	 0.000E+00	 3.216E+02	-1.521E+03	-1.592E+03	 1.374E+02	 1.072E+01	-3.438E+03	 3.865E+02	-7.489E+02	-6.523E+01	 1.373E+02	 1.079E+01	-6.846E+03	-5.666E+02	 1.142E+04	-6.520E+01	 6.694E+01	 1.193E+02	 1.027E+02	-2.422E+03	 2.494E+03	 8.833E-01	 1.434E+00	 2.154E-01	-2.988E-02	 6.765E+01	-1.705E+02	 1.778E+02	 3.568E+03	 2.420E+03	-2.926E+01	 1.490E+00	-5.683E-01	-3.408E-02	 7.131E+01	 4.202E+01	 3.861E+02	-8.396E+02	 2.398E+03	-8.446E+00	 1.341E+00	 1.625E-02	-2.529E-02	 2.321E+02	 3.335E+00
   78.5000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.191E+02	 7.258E+00	 5.000E+00	 7.040E+02	 6.571E-02	-2.340E-03	 0.000E+00	 3.230E+02	-1.667E+03	-1.454E+03	 1.379E+02	 4.483E+00	-3.438E+03	 4.034E+02	-7.595E+02	-3.610E+01	 1.377E+02	 3.239E+00	-6.846E+03	 8.976E+01	 1.145E+04	-3.606E+01	 6.632E+01	 1.095E+02	 9.377E+01	-2.222E+03	 2.479E+03	 9.101E-02	 1.434E+00	 1.896E-01	-2.977E-02	 6.835E+01	-1.736E+02	 1.906E+02	 3.634E+03	 2.434E+03	-2.975E+01	 1.494E+00	-5.774E-01	-3.432E-02	 7.142E+01	 5.488E+01	 3.823E+02	-1.104E+03	 2.403E+03	-7.255E+00	 1.334E+00	 5.116E-02	-2.507E-02	 2.316E+02	 3.328E+00
   78.6000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.235E+02	 7.259E+00	 5.000E+00	 7.041E+02	 6.577E-02	-6.251E-03	 0.000E+00	 3.248E+02	-1.814E+03	-1.334E+03	 1.382E+02	-1.504E+00	-3.438E+03	 4.214E+02	-7.991E+02	-2.364E+01	 1.395E+02	-3.922E+00	-6.846E+03	 7.179E+02	 1.151E+04	-2.357E+01	 6.573E+01	 9.894E+01	 8.555E+01	-2.003E+03	 2.466E+03	-7.955E-01	 1.435E+00	 1.610E-01	-2.967E-02	 6.897E+01	-1.755E+02	 2.035E+02	 3.669E+03	 2.446E+03	-3.001E+01	 1.497E+00	-5.818E-01	-3.450E-02	 7.239E+01	 6.723E+01	 3.776E+02	-1.356E+03	 2.435E+03	-6.125E+00	 1.336E+00	 8.362E-02	-2.517E-02	 2.312E+02	 3.322E+00
   78.7000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.279E+02	 7.259E+00	 5.000E+00	 7.041E+02	 6.573E-02	-9.845E-03	 0.000E+00	 3.263E+02	-1.946E+03	-1.217E+03	 1.388E+02	-6.953E+00	-3.438E+03	 4.367E+02	-8.399E+02	-2.782E+01	 1.405E+02	-1.064E+01	-6.846E+03	 1.299E+03	 1.154E+04	-2.775E+01	 6.531E+01	 8.766E+01	 7.818E+01	-1.767E+03	 2.457E+03	-1.774E+00	 1.436E+00	 1.299E-01	-2.959E-02	 6.942E+01	-1.761E+02	 2.166E+02	 3.674E+03	 2.453E+03	-3.007E+01	 1.500E+00	-5.819E-01	-3.459E-02	 7.342E+01	 7.906E+01	 3.719E+02	-1.596E+03	 2.475E+03	-5.040E+00	 1.347E+00	 1.137E-01	-2.565E-02	 2.309E+02	 3.317E+00
   78.8000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.322E+02	 7.260E+00	 5.000E+00	 7.042E+02	 6.562E-02	-1.297E-02	 0.000E+00	 3.272E+02	-2.055E+03	-1.087E+03	 1.395E+02	-1.169E+01	-3.438E+03	 4.483E+02	-8.658E+02	-3.750E+01	 1.400E+02	-1.656E+01	-6.845E+03	 1.805E+03	 1.152E+04	-3.741E+01	 6.505E+01	 7.581E+01	 7.172E+01	-1.518E+03	 2.450E+03	-2.823E+00	 1.438E+00	 9.705E-02	-2.954E-02	 6.980E+01	-1.756E+02	 2.297E+02	 3.655E+03	 2.457E+03	-2.997E+01	 1.500E+00	-5.787E-01	-3.456E-02	 7.394E+01	 9.037E+01	 3.652E+02	-1.825E+03	 2.507E+03	-3.974E+00	 1.365E+00	 1.418E-01	-2.647E-02	 2.308E+02	 3.315E+00
   78.9000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.366E+02	 7.261E+00	 5.000E+00	 7.043E+02	 6.543E-02	-1.550E-02	 0.000E+00	 3.279E+02	-2.147E+03	-9.434E+02	 1.396E+02	-1.561E+01	-3.437E+03	 4.573E+02	-8.844E+02	-4.684E+01	 1.398E+02	-2.122E+01	-6.845E+03	 2.210E+03	 1.149E+04	-4.674E+01	 6.481E+01	 6.358E+01	 6.612E+01	-1.263E+03	 2.445E+03	-3.915E+00	 1.441E+00	 6.328E-02	-2.956E-02	 7.019E+01	-1.742E+02	 2.428E+02	 3.619E+03	 2.461E+03	-2.975E+01	 1.497E+00	-5.732E-01	-3.439E-02	 7.412E+01	 1.012E+02	 3.576E+02	-2.044E+03	 2.529E+03	-2.915E+00	 1.384E+00	 1.686E-01	-2.736E-02	 2.308E+02	 3.314E+00
   79.0000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.409E+02	 7.263E+00	 5.000E+00	 7.045E+02	 6.519E-02	-1.733E-02	 0.000E+00	 3.290E+02	-2.227E+03	-7.956E+02	 1.393E+02	-1.845E+01	-3.437E+03	 4.646E+02	-9.051E+02	-5.945E+01	 1.402E+02	-2.451E+01	-6.845E+03	 2.501E+03	 1.147E+04	-5.934E+01	 6.456E+01	 5.113E+01	 6.142E+01	-1.004E+03	 2.440E+03	-5.029E+00	 1.445E+00	 2.926E-02	-2.965E-02	 7.063E+01	-1.720E+02	 2.557E+02	 3.571E+03	 2.464E+03	-2.947E+01	 1.493E+00	-5.664E-01	-3.411E-02	 7.440E+01	 1.114E+02	 3.493E+02	-2.253E+03	 2.550E+03	-1.868E+00	 1.397E+00	 1.947E-01	-2.804E-02	 2.309E+02	 3.315E+00
   79.1000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.453E+02	 7.264E+00	 5.000E+00	 7.046E+02	 6.490E-02	-1.839E-02	 0.000E+00	 3.304E+02	-2.294E+03	-6.447E+02	 1.392E+02	-2.003E+01	-3.438E+03	 4.691E+02	-9.234E+02	-7.668E+01	 1.399E+02	-2.646E+01	-6.845E+03	 2.669E+03	 1.143E+04	-7.657E+01	 6.431E+01	 3.854E+01	 5.771E+01	-7.453E+02	 2.434E+03	-6.154E+00	 1.449E+00	-4.593E-03	-2.977E-02	 7.100E+01	-1.690E+02	 2.684E+02	 3.512E+03	 2.466E+03	-2.917E+01	 1.488E+00	-5.585E-01	-3.380E-02	 7.471E+01	 1.210E+02	 3.403E+02	-2.452E+03	 2.570E+03	-8.718E-01	 1.404E+00	 2.201E-01	-2.843E-02	 2.311E+02	 3.318E+00
   79.2000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.496E+02	 7.266E+00	 5.000E+00	 7.048E+02	 6.460E-02	-1.865E-02	 0.000E+00	 3.314E+02	-2.339E+03	-4.815E+02	 1.389E+02	-2.034E+01	-3.438E+03	 4.701E+02	-9.302E+02	-8.968E+01	 1.392E+02	-2.692E+01	-6.846E+03	 2.706E+03	 1.138E+04	-8.957E+01	 6.413E+01	 2.584E+01	 5.500E+01	-4.861E+02	 2.429E+03	-7.294E+00	 1.453E+00	-3.824E-02	-2.989E-02	 7.128E+01	-1.652E+02	 2.807E+02	 3.438E+03	 2.465E+03	-2.881E+01	 1.483E+00	-5.491E-01	-3.349E-02	 7.461E+01	 1.299E+02	 3.307E+02	-2.636E+03	 2.575E+03	 2.597E-02	 1.406E+00	 2.441E-01	-2.868E-02	 2.315E+02	 3.323E+00
   79.3000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.540E+02	 7.268E+00	 5.000E+00	 7.050E+02	 6.428E-02	-1.808E-02	 0.000E+00	 3.317E+02	-2.361E+03	-3.016E+02	 1.382E+02	-1.940E+01	-3.438E+03	 4.680E+02	-9.258E+02	-9.038E+01	 1.386E+02	-2.581E+01	-6.846E+03	 2.610E+03	 1.133E+04	-9.026E+01	 6.403E+01	 1.304E+01	 5.329E+01	-2.251E+02	 2.425E+03	-8.463E+00	 1.455E+00	-7.200E-02	-2.999E-02	 7.156E+01	-1.605E+02	 2.926E+02	 3.345E+03	 2.465E+03	-2.836E+01	 1.478E+00	-5.372E-01	-3.316E-02	 7.394E+01	 1.380E+02	 3.205E+02	-2.804E+03	 2.565E+03	 8.041E-01	 1.406E+00	 2.660E-01	-2.888E-02	 2.320E+02	 3.329E+00
   79.4000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.584E+02	 7.269E+00	 5.000E+00	 7.051E+02	 6.395E-02	-1.671E-02	 0.000E+00	 3.314E+02	-2.370E+03	-1.148E+02	 1.376E+02	-1.719E+01	-3.438E+03	 4.633E+02	-9.197E+02	-8.439E+01	 1.377E+02	-2.323E+01	-6.846E+03	 2.385E+03	 1.126E+04	-8.427E+01	 6.396E+01	 1.356E-01	 5.260E+01	 3.944E+01	 2.421E+03	-9.689E+00	 1.457E+00	-1.063E-01	-3.008E-02	 7.195E+01	-1.548E+02	 3.040E+02	 3.228E+03	 2.468E+03	-2.775E+01	 1.473E+00	-5.219E-01	-3.278E-02	 7.316E+01	 1.451E+02	 3.098E+02	-2.952E+03	 2.551E+03	 1.471E+00	 1.405E+00	 2.853E-01	-2.901E-02	 2.326E+02	 3.337E+00
   79.5000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.725E+00	 7.270E+00	 5.000E+00	 7.052E+02	 6.361E-02	-1.459E-02	 0.000E+00	 3.311E+02	-2.373E+03	 6.523E+01	 1.371E+02	-1.382E+01	-3.438E+03	 4.565E+02	-9.200E+02	-8.417E+01	 1.368E+02	-1.922E+01	-6.846E+03	 2.037E+03	 1.120E+04	-8.406E+01	 6.385E+01	-1.286E+01	 5.287E+01	 3.082E+02	 2.415E+03	-1.098E+01	 1.459E+00	-1.414E-01	-3.021E-02	 7.237E+01	-1.480E+02	 3.148E+02	 3.086E+03	 2.473E+03	-2.698E+01	 1.468E+00	-5.028E-01	-3.236E-02	 7.276E+01	 1.513E+02	 2.987E+02	-3.078E+03	 2.546E+03	 2.046E+00	 1.402E+00	 3.019E-01	-2.903E-02	 2.332E+02	 3.346E+00
   79.6000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 7.087E+00	 7.272E+00	 5.000E+00	 7.053E+02	 6.329E-02	-1.181E-02	 0.000E+00	 3.310E+02	-2.366E+03	 2.359E+02	 1.365E+02	-9.489E+00	-3.438E+03	 4.476E+02	-9.245E+02	-9.235E+01	 1.366E+02	-1.389E+01	-6.845E+03	 1.580E+03	 1.116E+04	-9.225E+01	 6.372E+01	-2.586E+01	 5.405E+01	 5.796E+02	 2.408E+03	-1.233E+01	 1.461E+00	-1.771E-01	-3.037E-02	 7.272E+01	-1.402E+02	 3.252E+02	 2.920E+03	 2.477E+03	-2.606E+01	 1.463E+00	-4.803E-01	-3.192E-02	 7.264E+01	 1.566E+02	 2.872E+02	-3.184E+03	 2.548E+03	 2.526E+00	 1.399E+00	 3.155E-01	-2.903E-02	 2.339E+02	 3.355E+00
   79.7000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 1.145E+01	 7.273E+00	 5.000E+00	 7.054E+02	 6.299E-02	-8.479E-03	 0.000E+00	 3.307E+02	-2.344E+03	 4.041E+02	 1.359E+02	-4.334E+00	-3.437E+03	 4.366E+02	-9.252E+02	-1.007E+02	 1.362E+02	-7.539E+00	-6.845E+03	 1.035E+03	 1.111E+04	-1.006E+02	 6.364E+01	-3.874E+01	 5.615E+01	 8.495E+02	 2.403E+03	-1.371E+01	 1.463E+00	-2.128E-01	-3.055E-02	 7.297E+01	-1.316E+02	 3.349E+02	 2.736E+03	 2.478E+03	-2.505E+01	 1.458E+00	-4.553E-01	-3.148E-02	 7.241E+01	 1.609E+02	 2.754E+02	-3.270E+03	 2.550E+03	 2.942E+00	 1.400E+00	 3.264E-01	-2.916E-02	 2.346E+02	 3.364E+00
   79.8000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 1.581E+01	 7.273E+00	 5.000E+00	 7.055E+02	 6.273E-02	-4.746E-03	 0.000E+00	 3.300E+02	-2.305E+03	 5.726E+02	 1.356E+02	 1.439E+00	-3.437E+03	 4.240E+02	-9.209E+02	-1.053E+02	 1.352E+02	-4.689E-01	-6.845E+03	 4.254E+02	 1.105E+04	-1.052E+02	 6.370E+01	-5.135E+01	 5.916E+01	 1.113E+03	 2.399E+03	-1.508E+01	 1.464E+00	-2.475E-01	-3.074E-02	 7.321E+01	-1.224E+02	 3.440E+02	 2.541E+03	 2.480E+03	-2.400E+01	 1.452E+00	-4.291E-01	-3.101E-02	 7.196E+01	 1.643E+02	 2.633E+02	-3.339E+03	 2.548E+03	 3.311E+00	 1.405E+00	 3.350E-01	-2.944E-02	 2.352E+02	 3.373E+00
   79.9000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.018E+01	 7.274E+00	 5.000E+00	 7.055E+02	 6.252E-02	-7.740E-04	 0.000E+00	 3.290E+02	-2.254E+03	 7.351E+02	 1.353E+02	 7.568E+00	-3.437E+03	 4.102E+02	-9.175E+02	-1.128E+02	 1.346E+02	 7.057E+00	-6.845E+03	-2.220E+02	 1.101E+04	-1.127E+02	 6.384E+01	-6.358E+01	 6.304E+01	 1.366E+03	 2.398E+03	-1.641E+01	 1.466E+00	-2.806E-01	-3.093E-02	 7.346E+01	-1.128E+02	 3.525E+02	 2.340E+03	 2.481E+03	-2.296E+01	 1.445E+00	-4.024E-01	-3.054E-02	 7.157E+01	 1.669E+02	 2.509E+02	-3.393E+03	 2.548E+03	 3.660E+00	 1.411E+00	 3.415E-01	-2.976E-02	 2.358E+02	 3.381E+00
   80.0000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.454E+01	 7.274E+00	 5.000E+00	 7.056E+02	 6.238E-02	 3.271E-03	 0.000E+00	 3.280E+02	-2.196E+03	 8.860E+02	 1.348E+02	 1.385E+01	-3.438E+03	 3.953E+02	-9.166E+02	-1.299E+02	 1.347E+02	 1.464E+01	-6.845E+03	-8.781E+02	 1.100E+04	-1.298E+02	 6.396E+01	-7.534E+01	 6.777E+01	 1.607E+03	 2.396E+03	-1.768E+01	 1.468E+00	-3.118E-01	-3.115E-02	 7.370E+01	-1.028E+02	 3.603E+02	 2.136E+03	 2.483E+03	-2.194E+01	 1.439E+00	-3.757E-01	-3.007E-02	 7.147E+01	 1.687E+02	 2.384E+02	-3.430E+03	 2.555E+03	 3.985E+00	 1.416E+00	 3.462E-01	-3.002E-02	 2.363E+02	 3.389E+00
